id,mac,office_id,age,sex,family_status,marital_status,car_status,house_status,consume_capacity,consume_will,device_brand,operator,profession,social_composition,travel,bank,user_tag_work,user_tag_communicate,user_tag_healthy,user_tag_edu,user_tag_financial,user_tag_travel,user_tag_auto,user_tag_live,user_tag_tools,user_tag_game,user_tag_read,user_tag_photo,user_tag_system_tools,user_tag_new,user_tag_medical,user_tag_online_shop,user_tag_sns,user_tag_video,user_tag_music,user_tag_infant_mom,user_tag_wearables,user_tag_subjects,citys,month_latlng,week_latlng,create_date,update_date,place_name1,place_name2,place_code1,place_code2,user_apps_1,user_apps_2,user_apps_3,user_apps_4,user_apps_5,user_apps_6,user_apps_7,user_apps_8,user_apps_9,user_apps_10,user_apps_11,user_apps_12
55917,94:fe:22:d3:db:93,20171220,25,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"|17:23.190_113.263_1,23.190_113.261_1,18:23.190_113.263_1,15:23.192_113.261_1,23.190_113.261_1,16:23.190_113.263_1,23.190_113.261_1,14:23.190_113.261_1,23.190_113.263_1",,20171220,0,,,,,,,,,,,,,,,,
55918,94:fe:22:eb:88:06,20171220,36,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55919,98:0c:a5:68:13:d5,20171220,41,1,2,2,0,0,0,0,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"10:32.083_118.790_1,13:23.126_113.326_2,23.123_113.327_2,14:23.163_113.375_1,23.168_113.378_1,23.164_113.377_1,11:23.164_113.377_1,23.161_113.381_1,23.161_113.382_1,12:23.164_113.377_1,23.166_113.375_1,23.161_113.370_1|8:23.168_113.378_1,32.086_118.797_1",,20171220,0,,,,,,,,,,,,,,,,
55920,98:6c:f5:64:3f:bf,20171220,25,1,2,2,0,0,3,3,0,0,0,0,6,,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,广州市,"19:23.097_113.441_1,23.130_113.388_6,23.153_113.443_2,17:23.149_113.450_6,23.152_113.446_1,23.152_113.444_1,22:23.128_113.329_1,23.130_113.389_1,23:23.130_113.389_1,23.131_113.384_2,18:23.149_113.450_6,23.155_113.441_1,23.156_113.439_1,15:23.130_113.389_1,23.149_113.450_13,23.152_113.444_1,16:23.149_113.450_10,23.148_113.450_6,23.152_113.444_3,13:23.149_113.450_13,23.130_113.389_1,23.123_113.362_1,14:23.122_113.316_1,23.149_113.450_11,11:23.124_113.315_1,22.744_114.030_1,23.149_113.450_15,12:23.064_113.257_1,23.149_113.450_15,23.135_113.399_1,21:23.131_113.384_1,23.130_113.386_2,23.130_113.389_1,20:23.130_113.388_13,23.163_113.414_2,22.942_113.366_1,10:23.156_113.528_1,23.148_113.450_6,23.149_113.450_17,0:23.133_113.385_1,23.134_113.388_2,23.133_113.384_2,7:23.130_113.314_1,23.131_113.386_8,23.150_113.446_1,6:23.130_113.389_11,23.129_113.385_16,23.126_113.344_1,5:23.133_113.384_1,23.129_113.385_2,23.130_113.389_2,9:23.148_113.450_6,23.149_113.450_13,22.744_114.030_1,8:23.149_113.450_16,22.744_114.030_1|3:23.131_113.386_1,23.130_113.389_1,23.133_113.384_1,20:23.102_113.254_1,23.130_113.389_1,23.113_113.285_1,10:23.123_113.345_1,23.127_113.327_1,23.119_113.294_1,7:36.069_120.380_1,23.164_113.467_1,23.123_113.389_1,6:23.131_113.384_1,23.130_113.389_5,19:23.102_113.254_1,23.130_113.388_5,23.130_113.389_1,17:23.101_113.253_1,23.099_113.253_1,23.152_113.446_3,22:23.130_113.389_1,23.129_113.385_3,23.131_113.384_1,23:23.127_113.385_4,23.133_113.385_3,23.133_113.384_4,18:23.159_113.419_1,23.130_113.388_3,23.141_113.300_1,15:23.130_113.389_1,23.152_113.439_2,23.149_113.451_1,9:23.152_113.446_2,23.129_113.385_2,23.130_113.389_2,16:23.093_113.329_1,23.090_113.257_2,23.090_113.256_1,8:23.129_113.391_1,23.131_113.386_2,23.093_113.543_1,13:23.131_113.382_1,23.110_113.253_1,23.152_113.439_2,14:23.149_113.450_1,23.123_113.268_1,11:23.149_113.450_1,23.152_113.446_2,23.095_113.256_1,12:23.152_113.444_3,23.149_113.450_1,23.133_113.382_1",,20171220,0,,,,,"{d=57, s=2, n=悟空遥控器, ud=1}","{d=1896, s=10, n=支付宝, ud=9}","{d=2507, s=126, n=搜狗输入法, ud=26}","{d=40, s=1, n=小蓝单车, ud=1}","{d=11, s=2, n=ofo共享单车, ud=2}","{d=258, s=8, n=银联钱包, ud=1}","{d=114, s=1, n=广东天翼, ud=1}","{d=126, s=2, n=大众点评, ud=1}","{d=957, s=5, n=京东, ud=3}","{d=19546, s=59, n=微信, ud=15}","{d=303, s=2, n=立刻出行, ud=2}","{d=11655, s=43, n=百度地图, ud=11}"
55921,98:6f:60:4b:9d:79,20171220,24,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,广州市,"21:24.949_114.067_1,24.947_114.069_1,18:24.949_114.067_1,24.948_114.067_1,15:24.952_114.067_1,24.955_114.067_1,24.956_114.069_1|20:24.949_114.067_1,24.947_114.069_1,10:24.944_114.059_1,24.944_114.061_1,24.942_114.062_1,19:24.944_114.061_1,24.940_114.054_1,18:24.941_114.066_1,24.944_114.061_1,24.944_114.059_1,11:24.944_114.059_1,24.942_114.061_1,24.942_114.062_1",,20171220,0,,,,,"{d=68, s=1, n=快看漫画, ud=1}","{d=489, s=41, n=搜狗输入法, ud=6}","{d=319, s=1, n=微信, ud=1}","{d=56, s=1, n=快手, ud=1}","{d=2222, s=17, n=QQ, ud=6}","{d=728, s=2, n=OPPO软件商店, ud=1}",,,,,,
55922,98:6f:60:58:23:a7,20171220,25,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,11:23.133_113.323_1|,,20171220,0,,,,,,,,,,,,,,,,
55923,98:6f:60:5c:01:d3,20171220,0,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,广州市,,,20171220,0,,,,,"{d=439, s=2, n=微信, ud=1}","{d=898, s=2, n=芒果TV, ud=1}","{d=3, s=1, n=时光相册, ud=1}","{d=49, s=4, n=搜狗输入法, ud=1}",,,,,,,,
55924,98:6f:60:5f:91:4b,20171220,25,2,2,1,0,0,2,2,6,0,0,0,4,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,广州市,,,20171220,0,,,,,"{d=1733, s=8, n=微博, ud=5}","{d=671, s=6, n=去哪儿旅行, ud=4}","{d=234, s=4, n=优酷, ud=3}","{d=367, s=1, n=讯飞语音+, ud=1}","{d=581, s=1, n=高德地图, ud=1}","{d=404, s=5, n=有道词典, ud=2}","{d=22362, s=65, n=微信, ud=8}","{d=1752, s=53, n=搜狗输入法, ud=10}","{d=15, s=3, n=芒果TV, ud=1}","{d=121, s=2, n=酷我音乐, ud=2}","{d=16129, s=75, n=QQ音乐, ud=7}","{d=15, s=3, n=OPPO软件商店, ud=3}"
55925,98:6f:60:61:e6:13,20171220,24,2,2,1,0,0,2,2,6,0,0,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,广州市,"3:23.469_113.154_1,23.192_113.329_1,21:23.192_113.329_1,23.190_113.329_1,2:23.192_113.329_1,23.194_113.327_1,23.469_113.154_1,1:23.190_113.329_1,23.192_113.329_2,6:23.469_113.154_1,23.192_113.329_1,5:23.192_113.329_1,23.469_113.154_1,4:23.469_113.154_1,23.192_113.329_1|21:23.190_113.329_2,23.192_113.329_2,20:23.190_113.329_1,2:23.469_113.154_1,23.192_113.329_1,23.194_113.327_1,22:23.190_113.329_1,23.192_113.329_1,23.220_113.333_1",,20171220,0,,,,,"{d=335, s=1, n=天天P图, ud=1}","{d=1839, s=3, n=QQ邮箱, ud=2}","{d=54, s=2, n=OPPO软件商店, ud=2}","{d=1704, s=7, n=用钱宝, ud=3}","{d=24674, s=61, n=微信, ud=4}","{d=9, s=3, n=应用宝, ud=1}","{d=1229, s=4, n=QQ, ud=2}","{d=606, s=6, n=微博, ud=3}","{d=71, s=5, n=搜狗输入法, ud=2}","{d=64, s=2, n=花生地铁WiFi, ud=1}","{d=1790, s=16, n=QQ音乐, ud=4}","{d=2472, s=5, n=WiFi万能密码, ud=2}"
55926,98:6f:60:c2:f5:8f,20171220,0,2,2,1,0,0,2,2,6,0,0,0,6,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,广州市,"15:23.117_113.259_1,16:23.121_113.268_2,23.130_113.248_2,23.117_113.259_2,13:23.117_113.259_1,23.130_113.248_1,14:23.117_113.259_1,23.130_113.248_1,11:23.117_113.259_1,23.130_113.248_1,12:23.130_113.248_1,23.117_113.259_1,2:23.117_113.254_1,23.121_113.248_1,10:23.130_113.248_1,23.117_113.259_1,1:23.064_113.250_1,7:23.121_113.248_1,23.117_113.259_2,6:23.121_113.248_1,23.117_113.259_1,9:23.130_113.248_1,23.117_113.259_1,8:23.121_113.248_1,23.117_113.259_1|21:23.130_113.248_1,23.131_113.245_1,0:23.108_113.254_1,19:23.108_113.246_1,18:23.130_113.248_1,23.121_113.268_1,23.110_113.259_1,12:23.117_113.259_1",,20171220,0,,,,,"{d=3, s=1, n=WiFi万能钥匙, ud=1}","{d=22, s=6, n=微博, ud=3}","{d=8085, s=1, n=全民K歌, ud=1}","{d=6, s=2, n=今日头条, ud=1}","{d=5062, s=9, n=微信, ud=3}","{d=581, s=7, n=应用宝, ud=4}","{d=16, s=4, n=有信, ud=3}","{d=6, s=1, n=触宝电话, ud=1}","{d=98, s=2, n=优酷, ud=2}","{d=165, s=3, n=高德地图, ud=1}",,
55927,98:6f:60:cd:e4:fb,20171220,31,2,2,2,0,0,0,0,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,广州市,,,20171220,0,,,,,"{d=182, s=5, n=OPPO软件商店, ud=1}","{d=232, s=11, n=花生地铁WiFi, ud=2}","{d=15759, s=22, n=Aloha, ud=6}","{d=15651, s=11, n=中国工商银行, ud=3}","{d=67490, s=443, n=QQ音乐, ud=8}","{d=17756, s=157, n=QQ, ud=7}","{d=10, s=3, n=抖音短视频, ud=1}","{d=172, s=2, n=邮储银行, ud=1}","{d=3058, s=18, n=Blued, ud=6}","{d=634, s=5, n=美颜相机, ud=2}","{d=262025, s=636, n=微信, ud=15}","{d=2009, s=9, n=腾讯欢乐麻将全集, ud=4}"
55928,98:6f:60:d0:31:af,20171220,25,2,2,2,0,0,0,0,6,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,广州市,"19:22.771_113.830_1,22.753_113.821_1,17:21.202_110.411_2,22.994_113.882_1,18:21.202_110.411_2,21.269_110.378_1,22.996_113.879_1,15:21.199_110.408_1,16:21.199_110.408_1,22.995_113.880_2,21.199_110.405_1,13:21.196_110.404_1,22.995_113.880_1,14:21.195_110.411_1,21.202_110.411_1,11:21.194_110.412_1,21.195_110.412_1,12:21.196_110.404_1,21.195_110.412_2,21.194_110.412_1,3:21.194_110.412_1,21.195_110.412_1,2:21.194_110.412_1,20:21.202_110.411_2,22.748_113.821_1,10:21.194_110.412_1,1:21.194_110.412_1,0:21.195_110.412_1,8:21.195_110.412_1|19:21.195_110.412_1,23:21.194_110.412_1,15:21.194_110.412_1,21.195_110.412_1,13:21.195_110.412_1,12:21.195_110.412_2",,20171220,0,,,,,"{d=16, s=4, n=QQ音乐, ud=3}","{d=5117, s=9, n=MOMO陌陌, ud=3}","{d=8429, s=9, n=UC, ud=5}","{d=4765, s=7, n=优酷, ud=5}","{d=98, s=1, n=讯飞语音+, ud=1}","{d=17401, s=18, n=WiFi万能钥匙, ud=5}","{d=293, s=18, n=搜狗输入法, ud=5}","{d=1767, s=25, n=汽车报价大全, ud=5}","{d=16, s=6, n=微博, ud=4}","{d=30, s=4, n=微信读书, ud=3}","{d=142, s=1, n=汽车之家, ud=1}","{d=704, s=6, n=今日头条, ud=4}"
55929,98:6f:60:d9:b9:cf,20171220,31,2,1,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"22:23.255_113.202_1,23.181_113.322_2,23.201_113.294_1,17:22.501_113.377_1,22.501_113.374_1,18:23.057_113.053_1,23.057_113.051_1,23.257_112.914_1,23:23.179_113.322_1,15:23.179_113.322_1,23.175_113.320_1,23.057_113.054_2,16:23.133_113.323_1,22.501_113.377_1,23.056_113.031_2,13:23.057_113.053_1,14:23.133_113.320_1,23.350_113.152_1,11:23.057_113.057_1,23.058_113.055_2,23.057_113.054_2,12:23.128_113.003_1,23.100_113.362_2,21:23.333_112.866_1,23.057_113.054_2,10:23.121_113.010_1,23.057_113.057_1,0:22.502_113.375_1,22.501_113.377_1,9:22.502_113.375_1,23.057_113.057_1,8:22.501_113.375_1,22.501_113.377_1|21:23.172_113.279_2,23.133_113.323_2,10:23.133_113.323_1,23.468_113.400_1,1:23.435_113.142_1,23.130_113.307_1,23.179_113.322_1,0:23.435_113.142_1,23.179_113.322_1,23.181_113.322_1,17:23.131_113.323_1,22:23.179_113.322_2,23.196_113.298_1,23:23.196_113.298_2,23.179_113.322_1,23.181_113.322_1,18:23.131_113.323_1,23.466_113.400_1,23.133_113.323_1,15:23.575_113.044_1,23.057_113.054_2,23.328_113.234_1,16:23.057_113.053_2,23.267_112.907_1,12:23.359_113.145_1,23.377_113.245_1",,20171220,0,,,,,,,,,,,,,,,,
55930,98:e7:f5:01:cf:86,20171220,25,1,2,1,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,东莞市,,,20171220,0,,,,,,,,,,,,,,,,
55931,98:e7:f5:05:b8:8f,20171220,25,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,广州市,"15:23.164_113.274_1,16:23.130_113.270_1|8:23.159_113.257_1",,20171220,0,,,,,"{d=6407, s=8, n=QQ同步助手, ud=1}","{d=11, s=2, n=360手机卫士, ud=2}","{d=863, s=3, n=百度地图, ud=2}","{d=4, s=1, n=华为应用市场, ud=1}","{d=2992, s=4, n=微信, ud=1}","{d=196, s=1, n=手机淘宝, ud=1}","{d=439, s=10, n=百度输入法, ud=3}",,,,,
55932,98:e7:f5:4b:d7:16,20171220,36,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"21:23.156_113.314_4,23.157_113.312_1,20:23.738_114.688_2,23.159_113.312_1,10:23.133_113.337_1,27.540_116.227_1,23.738_114.688_1,19:23.130_113.304_1,23.138_113.329_1,24.059_114.217_1,17:23.738_114.688_3,27.540_116.227_1,23.133_113.330_3,18:23.133_113.329_2,23.130_113.305_3,23:23.138_113.329_1,24.059_114.217_1,23.159_113.314_1,15:23.138_113.315_2,23.738_114.688_2,23.130_113.305_2,8:23.138_113.315_2,23.131_113.336_2,27.540_116.227_1,16:23.134_113.337_1,23.133_113.336_2,13:23.138_113.315_5,23.131_113.336_1,23.133_113.334_1,14:23.159_113.314_3,23.738_114.688_3,23.138_113.315_3,11:23.738_114.688_2,23.133_113.334_1,23.133_113.337_2,12:27.540_116.227_1,23.134_113.336_2,23.138_113.315_2|20:23.159_113.314_2,10:24.059_114.217_2,23.159_113.314_2,23.738_114.688_2,0:24.059_114.217_1,23.738_114.688_1,23.159_113.314_1,7:23.738_114.688_2,24.059_114.217_2,23.148_113.314_2,19:23.167_113.349_1,22:23.738_114.688_1,23.159_113.314_1,24.059_114.217_1,17:23.738_114.688_1,23.131_113.305_1,24.059_114.217_1,23:24.059_114.217_1,23.738_114.688_1,23.159_113.314_1,9:24.059_114.217_2,23.159_113.314_2,23.738_114.688_2,11:23.159_113.314_2,23.738_114.688_2,24.059_114.217_2",,20171220,0,,,,,,,,,,,,,,,,
55933,98:e7:f5:50:06:5c,20171220,36,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55934,98:e7:f5:56:16:3b,20171220,0,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,"{d=3228, s=11, n=百度地图, ud=5}","{d=752, s=3, n=微信, ud=2}","{d=307, s=15, n=百度输入法, ud=3}","{d=133, s=2, n=学而思, ud=1}","{d=117, s=1, n=天天基金网, ud=1}",,,,,,,
55935,98:e7:f5:87:e3:93,20171220,31,1,0,0,0,0,0,0,2,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"21:23.114_113.609_2,10:23.114_113.609_1,17:23.113_113.619_1,23.113_113.603_1,23.275_113.817_1,23:23.436_113.331_1,23.113_113.619_1,23.128_113.613_1,18:23.128_113.613_1,23.114_113.607_1,23.277_113.817_1,15:23.150_113.325_1,23.117_113.615_1,13:23.150_113.325_1,23.174_114.306_1,23.114_113.609_1,14:23.119_113.403_2,23.114_113.607_1,23.114_113.609_2,11:23.114_113.607_1,23.114_113.609_1,23.113_113.614_1,12:23.114_113.609_1,23.113_113.614_1,23.150_113.325_1|9:23.113_113.614_1,23.286_113.831_1,23.150_113.325_1,11:23.277_113.817_1,23.114_113.609_1,23.113_113.619_1",,20171220,0,,,,,"{d=3, s=1, n=QQ邮箱, ud=1}",,,,,,,,,,,
55936,98:e7:f5:92:45:fc,20171220,31,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"7:23.079_113.205_1,11:23.141_113.342_1,12:23.127_113.327_1,23.131_113.322_1|9:23.079_113.205_1,13:23.043_113.157_1,14:23.043_113.157_1,23.045_113.156_1",,20171220,0,,,,,,,,,,,,,,,,
55937,98:e7:f5:b5:f7:d4,20171220,31,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"7:23.128_113.319_1,6:23.128_113.319_1|",,20171220,0,,,,,,,,,,,,,,,,
55938,98:e7:f5:d3:04:5b,20171220,31,2,2,1,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,萍乡市,"22:23.145_113.250_1,23.120_113.276_1,23.121_113.268_1,14:23.126_113.270_1,23.124_113.270_1,23.121_113.268_1|10:23.146_113.249_1,23.121_113.268_1,23.126_113.276_1,17:23.121_113.268_1,23.100_113.287_1,23.226_113.289_1,18:23.121_113.268_1,23.124_113.270_1,23.226_113.289_1,16:23.126_113.276_1,23.121_113.268_1,23.146_113.249_1,13:23.123_113.287_1,23.121_113.268_1,23.145_113.250_1",,20171220,0,,,,,,,,,,,,,,,,
55939,98:e7:f5:d6:10:89,20171220,41,1,1,2,0,0,1,1,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55940,98:e7:f5:d9:76:e9,20171220,25,1,2,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"9:23.133_113.326_1,23.133_113.322_1,23.134_113.322_1|",,20171220,0,,,,,,,,,,,,,,,,
55941,98:f1:70:0d:e2:3a,20171220,31,1,1,2,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55942,98:f1:70:0e:bf:e0,20171220,31,2,2,1,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55943,98:f1:70:13:77:b3,20171220,25,1,2,2,0,0,2,2,4,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,广州市,,,20171220,0,,,,,"{d=174, s=3, n=发现精彩, ud=1}","{d=1233, s=23, n=微信, ud=4}","{d=1229, s=7, n=百度网盘, ud=6}","{d=7, s=1, n=美团, ud=1}","{d=1029, s=3, n=手机淘宝, ud=2}","{d=10, s=3, n=Google Play 商店, ud=2}","{d=63, s=2, n=花生地铁WiFi, ud=1}","{d=8, s=3, n=印象笔记, ud=3}","{d=589, s=17, n=酷我音乐, ud=8}","{d=153, s=11, n=支付宝, ud=2}","{d=5212, s=7, n=微博, ud=4}","{d=236, s=1, n=口碑, ud=1}"
55944,98:f1:70:13:be:f2,20171220,41,1,1,2,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55945,98:f1:70:14:cc:c4,20171220,25,1,2,2,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"10:23.122_113.370_3,1:23.122_113.370_1,22:23.122_113.370_1,17:23.142_113.333_1,23.134_113.360_2,23.134_113.338_1,15:23.120_113.267_1,23.123_113.268_2,23.126_113.232_1,16:23.126_113.232_1,21.664_110.941_1,23.123_113.268_2,13:23.123_113.268_1,23.122_113.370_2,23.122_113.371_1,14:23.124_113.234_1,23.126_113.234_2,23.123_113.245_1,11:23.122_113.370_1,12:23.122_113.370_1|2:23.122_113.370_1,1:23.122_113.370_1,7:23.123_113.371_1,23.116_113.363_1,19:23.122_113.371_1,23.123_113.370_1,23.122_113.370_3,22:23.122_113.370_1,23.122_113.371_1,17:23.122_113.371_1,23.122_113.370_1,18:23.123_113.370_1,23.122_113.371_1,23.122_113.370_3,23:23.122_113.371_2,23.122_113.370_2,13:23.122_113.370_1,14:23.122_113.370_1,11:23.122_113.370_1,12:23.122_113.370_1",,20171220,0,,,,,,,,,,,,,,,,
55946,98:f1:70:15:eb:66,20171220,25,1,1,2,0,0,2,2,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55947,98:f1:70:29:ce:49,20171220,25,2,1,2,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,|18:23.133_113.382_1,,20171220,0,,,,,,,,,,,,,,,,
55948,98:f1:70:2d:5b:32,20171220,24,2,2,1,0,0,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55949,98:f1:70:2e:8f:86,20171220,31,1,2,2,0,0,0,0,4,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55950,98:f1:70:40:f4:1b,20171220,41,2,2,2,0,0,2,2,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
55951,98:f1:70:59:5f:4f,20171220,25,1,1,2,0,0,2,2,4,0,0,0,8,,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,广州市,"19:23.108_113.359_1,23.109_113.358_1,22:23.108_113.359_1,22.584_113.992_1,18:22.964_113.336_1,23.084_113.854_1,22.972_113.330_1,23:23.113_113.364_2,23.108_113.359_3,15:23.058_113.292_1,23.065_113.298_1,16:23.123_113.267_1,14:23.006_113.281_1,23.005_113.055_1,11:23.009_113.109_1,23.005_113.080_1,23.010_113.281_1,21:23.108_113.359_1,23.113_113.364_2,22.596_114.115_1,20:23.108_113.359_1,23.113_113.364_2,10:23.096_113.377_1,23.036_113.292_1,7:23.116_113.364_1,23.109_113.358_1,23.108_113.359_1,9:23.016_113.287_1,23.112_113.358_1,8:23.113_113.364_2,23.108_113.359_1,23.113_113.366_1|23:23.113_113.364_1,9:22.602_113.895_1,12:23.159_113.522_1,23.161_113.522_1",,20171220,0,,,,,"{d=14, s=3, n=爱奇艺, ud=1}","{d=60, s=3, n=UC, ud=3}","{d=2568, s=10, n=QQ, ud=8}","{d=191, s=5, n=快图浏览, ud=5}","{d=144, s=1, n=京东, ud=1}","{d=3, s=1, n=百度网盘, ud=1}","{d=14, s=5, n=58同城, ud=4}","{d=3, s=1, n=支付宝, ud=1}","{d=10538, s=69, n=网易新闻, ud=23}","{d=2, s=1, n=坐车网, ud=1}","{d=74, s=1, n=酷狗音乐, ud=1}","{d=54, s=2, n=地铁通, ud=2}"
55952,98:fa:e3:39:5b:f2,20171220,31,1,1,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,广州市,"11:23.127_113.435_1,12:23.129_113.436_1,23.126_113.439_1|15:23.130_113.429_1,22.668_115.566_1,16:23.130_113.429_1",,20171220,0,,,,,"{d=138, s=3, n=富途牛牛, ud=2}","{d=4305, s=6, n=微博, ud=4}","{d=976, s=3, n=百度地图, ud=3}",,,,,,,,,
55953,98:fa:e3:3b:6a:ac,20171220,36,1,2,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,杭州市,"10:23.205_112.855_1,19:21.504_111.006_1,21.509_111.006_1,23.121_113.267_3,17:21.508_111.004_1,23.174_112.868_1,23.205_112.856_1,18:21.508_111.004_1,23.205_112.853_1,23.202_112.857_1,16:23.205_112.856_1,23.205_112.855_1,23.207_112.855_1|21:21.663_110.951_1,21.504_111.006_1,26.038_119.328_1,2:23.142_113.325_1,20:21.509_111.006_1,21.504_111.006_1,26.038_119.328_2,19:26.038_119.328_1,21.504_111.006_1,21.663_110.951_1,22:23.202_112.857_1,23.205_112.855_1,17:23.172_112.868_1,23.172_112.870_1,23:21.504_111.006_1,21.663_110.951_1,26.038_119.328_1,18:23.174_112.860_1,23.172_112.870_1,15:23.205_112.849_1,13:23.207_112.856_1,14:21.509_111.006_1,21.508_111.004_1,26.038_119.328_1",,20171220,0,,,,,,,,,,,,,,,,
55954,98:fa:e3:3c:4f:3f,20171220,36,1,1,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
